unit_id,family_id,variant,category,mode,runtime_key,scope,in_content_release,source_scene_id,scene_direction,overlay_count,asset_mapping_status
SHOP-MASKS,,,Shop-item descriptions,Shared,masks,reference_or_functional,false,shop-masks-scene,"Clean inventory cutout of Masks on a plain background, matching the game’s pixel-art inventory style. No purchase, installation or consumption is implied; labels and quantity are editable overlays.",0,needs_art_catalog_mapping
SHOP-PONCHOS,,,Shop-item descriptions,Shared,ponchos,reference_or_functional,false,shop-ponchos-scene,"Clean inventory cutout of Ponchos on a plain background, matching the game’s pixel-art inventory style. No purchase, installation or consumption is implied; labels and quantity are editable overlays.",0,needs_art_catalog_mapping
SHOP-PRESS_PASS,,,Shop-item descriptions,Shared,press_pass,reference_or_functional,false,shop-press_pass-scene,"Clean inventory cutout of Press Pass on a plain background, matching the game’s pixel-art inventory style. No purchase, installation or consumption is implied; labels and quantity are editable overlays.",0,needs_art_catalog_mapping
SHOP-RATIONS,,,Shop-item descriptions,Shared,rations,reference_or_functional,false,shop-rations-scene,"Clean inventory cutout of Rations Pack on a plain background, matching the game’s pixel-art inventory style. No purchase, installation or consumption is implied; labels and quantity are editable overlays.",0,needs_art_catalog_mapping
SHOP-SPARE_TIRE,,,Shop-item descriptions,Shared,spare_tire,reference_or_functional,false,shop-spare_tire-scene,"Clean inventory cutout of Spare Tire on a plain background, matching the game’s pixel-art inventory style. No purchase, installation or consumption is implied; labels and quantity are editable overlays.",0,needs_art_catalog_mapping
SHOP-WATER,,,Shop-item descriptions,Shared,water,reference_or_functional,false,shop-water-scene,"Clean inventory cutout of Water Jugs on a plain background, matching the game’s pixel-art inventory style. No purchase, installation or consumption is implied; labels and quantity are editable overlays.",0,needs_art_catalog_mapping
TOWN-01-A,TOWN-01,A,Town conversations,Shared,Albuquerque,compatible_narrative,true,TOWN-01-A-SCENE,"At an Albuquerque bus stop, a warehouse picker studies the crew’s walking route.",0,needs_art_catalog_mapping
TOWN-01-B,TOWN-01,B,Town conversations,Shared,Albuquerque,compatible_narrative,false,TOWN-01-B-SCENE,"Outside an Albuquerque laundromat, a retired machinist discusses the city’s lawsuit while the crew waits for dry clothes.",0,needs_art_catalog_mapping
TOWN-01-C,TOWN-01,C,Town conversations,Shared,Albuquerque,compatible_narrative,false,TOWN-01-C-SCENE,"Outside an Albuquerque rental office, a grounds worker compares notices with the travelers.",0,needs_art_catalog_mapping
TOWN-02-A,TOWN-02,A,Town conversations,Shared,Amarillo,compatible_narrative,true,TOWN-02-A-SCENE,"At an Amarillo grocery picnic table, a feed-store loader notices the crew dividing a sandwich.",0,needs_art_catalog_mapping
TOWN-02-B,TOWN-02,B,Town conversations,Shared,Amarillo,compatible_narrative,false,TOWN-02-B-SCENE,"At an Amarillo diner counter, a delivery driver reads a Pantex audit beside the travelers.",0,needs_art_catalog_mapping
TOWN-02-C,TOWN-02,C,Town conversations,Shared,Amarillo,compatible_narrative,false,TOWN-02-C-SCENE,"While the van cools in Amarillo, an appliance repairer recalls the nuclear-worker firings.",0,needs_art_catalog_mapping
TOWN-03-A,TOWN-03,A,Town conversations,Shared,Austin,compatible_narrative,true,TOWN-03-A-SCENE,"Outside an Austin library, a retired delivery driver tells the travelers why a veterans’ reading group paused.",0,needs_art_catalog_mapping
TOWN-03-B,TOWN-03,B,Town conversations,Shared,Austin,compatible_narrative,false,TOWN-03-B-SCENE,"At an Austin discount store, a teacher compares classroom supplies with the travelers’ grocery money.",0,needs_art_catalog_mapping
TOWN-03-C,TOWN-03,C,Town conversations,Shared,Austin,compatible_narrative,false,TOWN-03-C-SCENE,"At an Austin bus stop, a cafeteria worker asks where the travelers’ protest trip is headed.",0,needs_art_catalog_mapping
TOWN-04-A,TOWN-04,A,Town conversations,Shared,Billings,compatible_narrative,true,TOWN-04-A-SCENE,"At a Billings supermarket, a shelf stocker compares a protein bar with a pastry beside the travelers.",0,needs_art_catalog_mapping
TOWN-04-B,TOWN-04,B,Town conversations,Shared,Billings,compatible_narrative,false,TOWN-04-B-SCENE,"Outside a Billings apartment building, a cleaner checks a state tax notice while the travelers ask directions.",0,needs_art_catalog_mapping
TOWN-04-C,TOWN-04,C,Town conversations,Shared,Billings,compatible_narrative,false,TOWN-04-C-SCENE,"Near a Billings public building, a seamstress waits beside the travelers with some mending.",0,needs_art_catalog_mapping
TOWN-05-A,TOWN-05,A,Town conversations,Shared,Boise,compatible_narrative,true,TOWN-05-A-SCENE,"At a Boise laundromat, a university mailroom worker reads an old funding update beside the travelers.",0,needs_art_catalog_mapping
TOWN-05-B,TOWN-05,B,Town conversations,Shared,Boise,compatible_narrative,false,TOWN-05-B-SCENE,"Outside Boise City Hall, a delivery rider tells the travelers about the 2025 flag dispute.",0,needs_art_catalog_mapping
TOWN-05-C,TOWN-05,C,Town conversations,Shared,Boise,compatible_narrative,false,TOWN-05-C-SCENE,"At a Boise grocery store, a classroom aide compares fundraiser cookies with the travelers’ cheap lunch.",0,needs_art_catalog_mapping
TOWN-06-A,TOWN-06,A,Town conversations,Shared,Cheyenne,compatible_narrative,true,TOWN-06-A-SCENE,"At a Cheyenne hardware store, a roofer discusses a state press release with the travelers.",0,needs_art_catalog_mapping
TOWN-06-B,TOWN-06,B,Town conversations,Shared,Cheyenne,compatible_narrative,false,TOWN-06-B-SCENE,"At a Cheyenne copy shop, a shift worker waits beside the travelers with some registration paperwork.",0,needs_art_catalog_mapping
TOWN-06-C,TOWN-06,C,Town conversations,Shared,Cheyenne,compatible_narrative,false,TOWN-06-C-SCENE,"Near Wyoming’s Capitol, a roofer shares a lunch bench with the travelers.",0,needs_art_catalog_mapping
TOWN-07-A,TOWN-07,A,Town conversations,Shared,Chicago,compatible_narrative,true,TOWN-07-A-SCENE,"At a Chicago station entrance, a hotel cleaner compares train routes with the travelers.",0,needs_art_catalog_mapping
TOWN-07-B,TOWN-07,B,Town conversations,Shared,Chicago,compatible_narrative,false,TOWN-07-B-SCENE,"At a Chicago corner store, a delivery driver discusses Trump’s attempted Guard deployment with the travelers.",0,needs_art_catalog_mapping
TOWN-07-C,TOWN-07,C,Town conversations,Shared,Chicago,compatible_narrative,false,TOWN-07-C-SCENE,"At a Chicago bus stop, a grocery clerk counts change beside the travelers.",0,needs_art_catalog_mapping
TOWN-08-A,TOWN-08,A,Town conversations,Shared,Cleveland,compatible_narrative,true,TOWN-08-A-SCENE,"Outside a Cleveland school, a lunchroom worker talks with the travelers during dismissal.",0,needs_art_catalog_mapping
TOWN-08-B,TOWN-08,B,Town conversations,Shared,Cleveland,compatible_narrative,false,TOWN-08-B-SCENE,"On a Cleveland riverwalk, a dock worker recalls the Cuyahoga fires as the travelers stop for water.",0,needs_art_catalog_mapping
TOWN-08-C,TOWN-08,C,Town conversations,Shared,Cleveland,compatible_narrative,false,TOWN-08-C-SCENE,"At a Cleveland riverside bench, a retired sewer worker shares lunch space with the travelers.",0,needs_art_catalog_mapping
TOWN-09-A,TOWN-09,A,Town conversations,Shared,Columbia,compatible_narrative,true,TOWN-09-A-SCENE,"At a Columbia laundromat, a restaurant dishwasher waits beside the travelers.",0,needs_art_catalog_mapping
TOWN-09-B,TOWN-09,B,Town conversations,Shared,Columbia,compatible_narrative,false,TOWN-09-B-SCENE,"At a Columbia grocery checkout, a retail stocker talks with the travelers while waiting in line.",0,needs_art_catalog_mapping
TOWN-09-C,TOWN-09,C,Town conversations,Shared,Columbia,compatible_narrative,false,TOWN-09-C-SCENE,"At a Columbia bus shelter, a janitor opens a pay envelope beside the travelers.",0,needs_art_catalog_mapping
TOWN-10-A,TOWN-10,A,Town conversations,Shared,Cumberland,compatible_narrative,true,TOWN-10-A-SCENE,"Beside Cumberland’s canal, a maintenance worker talks with the travelers over lunch.",0,needs_art_catalog_mapping
TOWN-10-B,TOWN-10,B,Town conversations,Shared,Cumberland,compatible_narrative,false,TOWN-10-B-SCENE,"At Cumberland’s canal terminus, a delivery driver compares the travelers’ map with the waterway.",0,needs_art_catalog_mapping
TOWN-10-C,TOWN-10,C,Town conversations,Shared,Cumberland,compatible_narrative,false,TOWN-10-C-SCENE,"At a Cumberland supermarket, a home-care aide discusses Maryland’s leave timetable with the travelers.",0,needs_art_catalog_mapping
TOWN-11-A,TOWN-11,A,Town conversations,Shared,Dallas,compatible_narrative,true,TOWN-11-A-SCENE,"Outside a Dallas medical campus, a lab cleaner shares a shaded lunch table.",0,needs_art_catalog_mapping
TOWN-11-B,TOWN-11,B,Town conversations,Shared,Dallas,compatible_narrative,false,TOWN-11-B-SCENE,"At a Dallas laundromat, a renter compares housing costs while the van blankets dry.",0,needs_art_catalog_mapping
TOWN-11-C,TOWN-11,C,Town conversations,Shared,Dallas,compatible_narrative,false,TOWN-11-C-SCENE,"Near Fair Park, a custodian chats with you during a food break.",0,needs_art_catalog_mapping
TOWN-12-A,TOWN-12,A,Town conversations,Shared,Denver,compatible_narrative,true,TOWN-12-A-SCENE,"At a Denver bus shelter, a kitchen worker tells you about the city’s unpaid federal bill.",0,needs_art_catalog_mapping
TOWN-12-B,TOWN-12,B,Town conversations,Shared,Denver,compatible_narrative,false,TOWN-12-B-SCENE,"Over food outside a Denver grocery, a warehouse worker explains Colorado’s extra union ballot.",0,needs_art_catalog_mapping
TOWN-12-C,TOWN-12,C,Town conversations,Shared,Denver,compatible_narrative,false,TOWN-12-C-SCENE,"Near the Denver Mint, a grocery clerk compares the coins in your palms.",0,needs_art_catalog_mapping
TOWN-13-A,TOWN-13,A,Town conversations,Shared,Des Moines,compatible_narrative,true,TOWN-13-A-SCENE,"At a Des Moines produce stall, a delivery worker points to the unsold apples.",0,needs_art_catalog_mapping
TOWN-13-B,TOWN-13,B,Town conversations,Shared,Des Moines,compatible_narrative,false,TOWN-13-B-SCENE,"At a Des Moines diner, a parent unfolds a teenager’s work schedule beside the homework.",0,needs_art_catalog_mapping
TOWN-13-C,TOWN-13,C,Town conversations,Shared,Des Moines,compatible_narrative,false,TOWN-13-C-SCENE,"At a Des Moines grocery exit, a school cook pauses beside your modest food purchase.",0,needs_art_catalog_mapping
TOWN-14-A,TOWN-14,A,Town conversations,Shared,El Paso,compatible_narrative,true,TOWN-14-A-SCENE,"At an El Paso food stand, a delivery driver describes the new military border zone.",0,needs_art_catalog_mapping
TOWN-14-B,TOWN-14,B,Town conversations,Shared,El Paso,compatible_narrative,false,TOWN-14-B-SCENE,"At an El Paso park bench, a maintenance worker explains why the border settlement moved families.",0,needs_art_catalog_mapping
TOWN-14-C,TOWN-14,C,Town conversations,Shared,El Paso,compatible_narrative,false,TOWN-14-C-SCENE,"At an El Paso grocery exit, a stocker watches you total the cost of some supplies.",0,needs_art_catalog_mapping
TOWN-15-A,TOWN-15,A,Town conversations,Shared,Flagstaff,compatible_narrative,true,TOWN-15-A-SCENE,"At a Flagstaff picnic table, a plumber hears you discussing water for the next stretch.",0,needs_art_catalog_mapping
TOWN-15-B,TOWN-15,B,Town conversations,Shared,Flagstaff,compatible_narrative,false,TOWN-15-B-SCENE,"Outside a Flagstaff stargazing event, a mechanic steadies a battered amateur telescope.",0,needs_art_catalog_mapping
TOWN-15-C,TOWN-15,C,Town conversations,Shared,Flagstaff,compatible_narrative,false,TOWN-15-C-SCENE,"On a Flagstaff evening walk, a night cleaner stops where the stars show above the shops.",0,needs_art_catalog_mapping
TOWN-16-A,TOWN-16,A,Town conversations,Shared,Frederick,compatible_narrative,true,TOWN-16-A-SCENE,"At a Frederick sandwich counter, a hospital porter discusses Trump’s announced federal health cuts.",0,needs_art_catalog_mapping
TOWN-16-B,TOWN-16,B,Town conversations,Shared,Frederick,compatible_narrative,false,TOWN-16-B-SCENE,"At a Frederick laundromat, a cleaner compares rental applications while your clothes tumble.",0,needs_art_catalog_mapping
TOWN-16-C,TOWN-16,C,Town conversations,Shared,Frederick,compatible_narrative,false,TOWN-16-C-SCENE,"At a Frederick grocery bench, a care worker checks next month’s family calendar.",0,needs_art_catalog_mapping
TOWN-17-A,TOWN-17,A,Town conversations,Shared,Hagerstown,compatible_narrative,true,TOWN-17-A-SCENE,"Outside a Hagerstown post office, an off-duty carrier talks while you sort postcards.",0,needs_art_catalog_mapping
TOWN-17-B,TOWN-17,B,Town conversations,Shared,Hagerstown,compatible_narrative,false,TOWN-17-B-SCENE,"At a Hagerstown repair shop’s public bench, a bookkeeper waits with a stubborn laptop.",0,needs_art_catalog_mapping
TOWN-17-C,TOWN-17,C,Town conversations,Shared,Hagerstown,compatible_narrative,false,TOWN-17-C-SCENE,"Outside Hagerstown’s aviation museum, a retired machinist talks while you eat some food.",0,needs_art_catalog_mapping
TOWN-18-A,TOWN-18,A,Town conversations,Shared,Iowa City,compatible_narrative,true,TOWN-18-A-SCENE,"At an Iowa City café window, a dishwasher chats about the writing program’s lost grants.",0,needs_art_catalog_mapping
TOWN-18-B,TOWN-18,B,Town conversations,Shared,Iowa City,compatible_narrative,false,TOWN-18-B-SCENE,"Near the Iowa City campus, a cleaner points to an emptied office while taking a food break.",0,needs_art_catalog_mapping
TOWN-18-C,TOWN-18,C,Town conversations,Shared,Iowa City,compatible_narrative,false,TOWN-18-C-SCENE,"At an Iowa City grocery bench, a trans cook opens a rental renewal over lunch.",0,needs_art_catalog_mapping
TOWN-19-A,TOWN-19,A,Town conversations,Shared,Joplin,compatible_narrative,true,TOWN-19-A-SCENE,"At a Joplin neighborhood bench, a groundskeeper keeps muddy work boots away from your food.",0,needs_art_catalog_mapping
TOWN-19-B,TOWN-19,B,Town conversations,Shared,Joplin,compatible_narrative,false,TOWN-19-B-SCENE,"At a Joplin grocery exit, a cashier on break buys tissues beside your supplies.",0,needs_art_catalog_mapping
TOWN-19-C,TOWN-19,C,Town conversations,Shared,Joplin,compatible_narrative,false,TOWN-19-C-SCENE,"At a Joplin diner booth, a cleaner sorts pay slips beside a property-sale advertisement.",0,needs_art_catalog_mapping
TOWN-20-A,TOWN-20,A,Town conversations,Shared,Kansas City,compatible_narrative,true,TOWN-20-A-SCENE,"Outside a Kansas City food pantry, a delivery worker discusses a canceled federal order.",0,needs_art_catalog_mapping
TOWN-20-B,TOWN-20,B,Town conversations,Shared,Kansas City,compatible_narrative,false,TOWN-20-B-SCENE,"At a Kansas City streetcar platform, a cook notices you searching for fare money.",0,needs_art_catalog_mapping
TOWN-20-C,TOWN-20,C,Town conversations,Shared,Kansas City,compatible_narrative,false,TOWN-20-C-SCENE,"At a Kansas City food counter, a cleaner in a plain baseball cap recalls the stadium vote.",0,needs_art_catalog_mapping
TOWN-21-A,TOWN-21,A,Town conversations,Shared,La Crosse,compatible_narrative,true,TOWN-21-A-SCENE,"At a La Crosse riverside bench, a bait-shop worker pauses beside your water jug.",0,needs_art_catalog_mapping
TOWN-21-B,TOWN-21,B,Town conversations,Shared,La Crosse,compatible_narrative,false,TOWN-21-B-SCENE,"At a La Crosse café table, a nursing assistant recalls Wisconsin’s abortion-law fight.",0,needs_art_catalog_mapping
TOWN-21-C,TOWN-21,C,Town conversations,Shared,La Crosse,compatible_narrative,false,TOWN-21-C-SCENE,"At a La Crosse grocery bench, a warehouse worker retrieves an ID from a worn wallet.",0,needs_art_catalog_mapping
TOWN-22-A,TOWN-22,A,Town conversations,Shared,Las Vegas,compatible_narrative,true,TOWN-22-A-SCENE,"At a Las Vegas bus stop, a hotel housekeeper watches an almost empty airport shuttle pass.",0,needs_art_catalog_mapping
TOWN-22-B,TOWN-22,B,Town conversations,Shared,Las Vegas,compatible_narrative,false,TOWN-22-B-SCENE,"At a Las Vegas shaded water stop, a groundskeeper sets down a dusty rake.",0,needs_art_catalog_mapping
TOWN-22-C,TOWN-22,C,Town conversations,Shared,Las Vegas,compatible_narrative,false,TOWN-22-C-SCENE,"At a Las Vegas food court, an off-duty server checks a pay slip beside your lunch.",0,needs_art_catalog_mapping
TOWN-23-A,TOWN-23,A,Town conversations,Shared,Madison,compatible_narrative,true,TOWN-23-A-SCENE,"At a Madison campus bus stop, a lab technician watches you check the van’s spare tire.",0,needs_art_catalog_mapping
TOWN-23-B,TOWN-23,B,Town conversations,Shared,Madison,compatible_narrative,false,TOWN-23-B-SCENE,"At a Madison diner, a cleaner describes the billionaire advertising in Wisconsin’s court race.",0,needs_art_catalog_mapping
TOWN-23-C,TOWN-23,C,Town conversations,Shared,Madison,compatible_narrative,false,TOWN-23-C-SCENE,"At a Madison laundromat, a cook fishes an ID out of the clothes before washing.",0,needs_art_catalog_mapping
TOWN-24-A,TOWN-24,A,Town conversations,Shared,Minneapolis,compatible_narrative,true,TOWN-24-A-SCENE,"At a Minneapolis campus café patio, a lab cleaner shares a table with you.",0,needs_art_catalog_mapping
TOWN-24-B,TOWN-24,B,Town conversations,Shared,Minneapolis,compatible_narrative,false,TOWN-24-B-SCENE,"At a Minneapolis grocery bench, a delivery driver rocks a stroller while discussing leave.",0,needs_art_catalog_mapping
TOWN-24-C,TOWN-24,C,Town conversations,Shared,Minneapolis,compatible_narrative,false,TOWN-24-C-SCENE,"At a Minneapolis park table, a school cook eats after finishing the lunch shift.",0,needs_art_catalog_mapping
TOWN-25-A,TOWN-25,A,Town conversations,Shared,Missoula,compatible_narrative,true,TOWN-25-A-SCENE,"At a Missoula coffee counter, a university cleaner waits with a folded shift schedule.",0,needs_art_catalog_mapping
TOWN-25-B,TOWN-25,B,Town conversations,Shared,Missoula,compatible_narrative,false,TOWN-25-B-SCENE,"At a Missoula riverside rest, a maintenance worker points toward the Milltown area.",0,needs_art_catalog_mapping
TOWN-25-C,TOWN-25,C,Town conversations,Shared,Missoula,compatible_narrative,false,TOWN-25-C-SCENE,"Outside Fort Missoula’s museum, a delivery driver reads the detention exhibit with you.",0,needs_art_catalog_mapping
TOWN-26-A,TOWN-26,A,Town conversations,Shared,North Platte,compatible_narrative,true,TOWN-26-A-SCENE,"At a North Platte fuel stop, a farmhand checks the clouds while you fill the van.",0,needs_art_catalog_mapping
TOWN-26-B,TOWN-26,B,Town conversations,Shared,North Platte,compatible_narrative,false,TOWN-26-B-SCENE,"At a North Platte grocery bench, a school bus driver recalls the private-school funding vote.",0,needs_art_catalog_mapping
TOWN-26-C,TOWN-26,C,Town conversations,Shared,North Platte,compatible_narrative,false,TOWN-26-C-SCENE,"At a North Platte diner, a rail worker talks while a freight train passes outside.",0,needs_art_catalog_mapping
TOWN-27-A,TOWN-27,A,Town conversations,Shared,Oklahoma City,compatible_narrative,true,TOWN-27-A-SCENE,"Outside an Oklahoma City grocery, a pantry volunteer unloads some donated food.",0,needs_art_catalog_mapping
TOWN-27-B,TOWN-27,B,Town conversations,Shared,Oklahoma City,compatible_narrative,false,TOWN-27-B-SCENE,"At an Oklahoma City café patio, a school custodian describes the state’s Bible purchase.",0,needs_art_catalog_mapping
TOWN-27-C,TOWN-27,C,Town conversations,Shared,Oklahoma City,compatible_narrative,false,TOWN-27-C-SCENE,"At an Oklahoma City bus stop, a cafeteria worker talks about private-school tax credits.",0,needs_art_catalog_mapping
TOWN-28-A,TOWN-28,A,Town conversations,Shared,Omaha,compatible_narrative,true,TOWN-28-A-SCENE,"At an Omaha medical-campus bus stop, a cleaner discusses the proposed research-cost cap.",0,needs_art_catalog_mapping
TOWN-28-B,TOWN-28,B,Town conversations,Shared,Omaha,compatible_narrative,false,TOWN-28-B-SCENE,"At an Omaha riverside rest, a plumber talks while you rinse mud from your shoes.",0,needs_art_catalog_mapping
TOWN-28-C,TOWN-28,C,Town conversations,Shared,Omaha,compatible_narrative,false,TOWN-28-C-SCENE,"At an Omaha sandwich shop’s public bench, a clerk counts coworkers on their fingers.",0,needs_art_catalog_mapping
TOWN-29-A,TOWN-29,A,Town conversations,Shared,Phoenix,compatible_narrative,true,TOWN-29-A-SCENE,"At a Phoenix shaded food stop, a care worker discusses Arizona’s fight for federal money.",0,needs_art_catalog_mapping
TOWN-29-B,TOWN-29,B,Town conversations,Shared,Phoenix,compatible_narrative,false,TOWN-29-B-SCENE,"At a Phoenix laundromat, a cleaner checks a work schedule while your clothes dry.",0,needs_art_catalog_mapping
TOWN-29-C,TOWN-29,C,Town conversations,Shared,Phoenix,compatible_narrative,false,TOWN-29-C-SCENE,"At a Phoenix bus stop, a delivery worker shifts with the narrow shadow of a pole.",0,needs_art_catalog_mapping
TOWN-30-A,TOWN-30,A,Town conversations,Shared,Pittsburgh,compatible_narrative,true,TOWN-30-A-SCENE,"At a Pittsburgh campus food truck, a lab technician joins you at a standing table.",0,needs_art_catalog_mapping
TOWN-30-B,TOWN-30,B,Town conversations,Shared,Pittsburgh,compatible_narrative,false,TOWN-30-B-SCENE,"At a Pittsburgh diner exit, an off-duty server pockets a work schedule.",0,needs_art_catalog_mapping
TOWN-30-C,TOWN-30,C,Town conversations,Shared,Pittsburgh,compatible_narrative,false,TOWN-30-C-SCENE,"At a Pittsburgh overlook, a window cleaner rests beside your food bag.",0,needs_art_catalog_mapping
TOWN-31-A,TOWN-31,A,Town conversations,Shared,Rapid City,compatible_narrative,true,TOWN-31-A-SCENE,"At a Rapid City campground table, a cleaner compares park dates with your route.",0,needs_art_catalog_mapping
TOWN-31-B,TOWN-31,B,Town conversations,Shared,Rapid City,compatible_narrative,false,TOWN-31-B-SCENE,"At a Rapid City roadside overlook, a carpenter talks about the Black Hills treaty.",0,needs_art_catalog_mapping
TOWN-31-C,TOWN-31,C,Town conversations,Shared,Rapid City,compatible_narrative,false,TOWN-31-C-SCENE,"Outside a Rapid City library, a hotel worker compares reading plans with you.",0,needs_art_catalog_mapping
TOWN-32-A,TOWN-32,A,Town conversations,Shared,Reno,compatible_narrative,true,TOWN-32-A-SCENE,"At a Reno campus picnic table, a technician shifts a lunch cooler into the shade.",0,needs_art_catalog_mapping
TOWN-32-B,TOWN-32,B,Town conversations,Shared,Reno,compatible_narrative,false,TOWN-32-B-SCENE,"At a Reno laundromat, a retired cleaner compares a rental renewal with your travel budget.",0,needs_art_catalog_mapping
TOWN-32-C,TOWN-32,C,Town conversations,Shared,Reno,compatible_narrative,false,TOWN-32-C-SCENE,"At a Reno riverside bench, a maintenance worker describes the federal diversion downstream.",0,needs_art_catalog_mapping
TOWN-33-A,TOWN-33,A,Town conversations,Shared,Salt Lake City,compatible_narrative,true,TOWN-33-A-SCENE,"At a Salt Lake City campus café patio, a lab cleaner waits for a bus.",0,needs_art_catalog_mapping
TOWN-33-B,TOWN-33,B,Town conversations,Shared,Salt Lake City,compatible_narrative,false,TOWN-33-B-SCENE,"At a downtown Salt Lake City transit stop, a cleaner helps you locate the Free Fare Zone.",0,needs_art_catalog_mapping
TOWN-33-C,TOWN-33,C,Town conversations,Shared,Salt Lake City,compatible_narrative,false,TOWN-33-C-SCENE,"Near Salt Lake City Hall, a seamstress pauses while you rest on the steps.",0,needs_art_catalog_mapping
TOWN-34-A,TOWN-34,A,Town conversations,Shared,San Antonio,compatible_narrative,true,TOWN-34-A-SCENE,"At a San Antonio playground bench, a school aide discusses the federal funding freeze.",0,needs_art_catalog_mapping
TOWN-34-B,TOWN-34,B,Town conversations,Shared,San Antonio,compatible_narrative,false,TOWN-34-B-SCENE,"At a San Antonio grocery queue, a bus driver adds pencils to a small food purchase.",0,needs_art_catalog_mapping
TOWN-34-C,TOWN-34,C,Town conversations,Shared,San Antonio,compatible_narrative,false,TOWN-34-C-SCENE,"At a San Antonio park bench, a construction worker explains what stood before HemisFair.",0,needs_art_catalog_mapping
TOWN-35-A,TOWN-35,A,Town conversations,Shared,Sioux Falls,compatible_narrative,true,TOWN-35-A-SCENE,"At a Sioux Falls food pantry’s public bench, a delivery worker talks about the funding gap.",0,needs_art_catalog_mapping
TOWN-35-B,TOWN-35,B,Town conversations,Shared,Sioux Falls,compatible_narrative,false,TOWN-35-B-SCENE,"At a Sioux Falls bus shelter, a trans delivery worker describes South Dakota’s bathroom law.",0,needs_art_catalog_mapping
TOWN-35-C,TOWN-35,C,Town conversations,Shared,Sioux Falls,compatible_narrative,false,TOWN-35-C-SCENE,"At a Sioux Falls feed-store bench, a farmhand discusses the state’s pipeline law.",0,needs_art_catalog_mapping
TOWN-36-A,TOWN-36,A,Town conversations,Shared,South Bend,compatible_narrative,true,TOWN-36-A-SCENE,"At a South Bend café, a campus kitchen worker tells you about Notre Dame’s budget notice.",0,needs_art_catalog_mapping
TOWN-36-B,TOWN-36,B,Town conversations,Shared,South Bend,compatible_narrative,false,TOWN-36-B-SCENE,"Outside South Bend’s auto museum, a retired machinist shares a bench with you.",0,needs_art_catalog_mapping
TOWN-36-C,TOWN-36,C,Town conversations,Shared,South Bend,compatible_narrative,false,TOWN-36-C-SCENE,"At a South Bend grocery bench, a campus cleaner compares bank fees with the university’s tax fight.",0,needs_art_catalog_mapping
TOWN-37-A,TOWN-37,A,Town conversations,Shared,Spokane,compatible_narrative,true,TOWN-37-A-SCENE,"At a Spokane shaded bus stop, a renter uses a folded paper as a fan.",0,needs_art_catalog_mapping
TOWN-37-B,TOWN-37,B,Town conversations,Shared,Spokane,compatible_narrative,false,TOWN-37-B-SCENE,"At a Spokane laundromat, a delivery worker compares a rent notice with a pay slip.",0,needs_art_catalog_mapping
TOWN-37-C,TOWN-37,C,Town conversations,Shared,Spokane,compatible_narrative,false,TOWN-37-C-SCENE,"On a Spokane downtown bench, a warehouse worker explains the city’s old street-speaking ban.",0,needs_art_catalog_mapping
TOWN-38-A,TOWN-38,A,Town conversations,Shared,"Springfield, IL",compatible_narrative,true,TOWN-38-A-SCENE,"Near Lincoln Home in Springfield, a cleaner recalls the shutdown while you rest by the neighborhood fence.",0,needs_art_catalog_mapping
TOWN-38-B,TOWN-38,B,Town conversations,Shared,"Springfield, IL",compatible_narrative,false,TOWN-38-B-SCENE,"At a Springfield laundromat, a cook plans a day off while your blankets dry.",0,needs_art_catalog_mapping
TOWN-38-C,TOWN-38,C,Town conversations,Shared,"Springfield, IL",compatible_narrative,false,TOWN-38-C-SCENE,"At a Springfield grocery checkout, an off-duty stocker compares your food total with an hourly wage.",0,needs_art_catalog_mapping
TOWN-39-A,TOWN-39,A,Town conversations,Shared,"Springfield, MO",compatible_narrative,true,TOWN-39-A-SCENE,"At a Springfield food pantry bench, a delivery worker talks about missing federal orders.",0,needs_art_catalog_mapping
TOWN-39-B,TOWN-39,B,Town conversations,Shared,"Springfield, MO",compatible_narrative,false,TOWN-39-B-SCENE,"At a Springfield grocery bench, a cleaner checks a pay slip against your receipt.",0,needs_art_catalog_mapping
TOWN-39-C,TOWN-39,C,Town conversations,Shared,"Springfield, MO",compatible_narrative,false,TOWN-39-C-SCENE,"At a Springfield utility-work fence, an installer pauses while you check your route.",0,needs_art_catalog_mapping
TOWN-40-A,TOWN-40,A,Town conversations,Shared,St. Louis,compatible_narrative,true,TOWN-40-A-SCENE,"At a St. Louis grocery exit, a food-bank driver describes the canceled Illinois purchasing round.",0,needs_art_catalog_mapping
TOWN-40-B,TOWN-40,B,Town conversations,Shared,St. Louis,compatible_narrative,false,TOWN-40-B-SCENE,"At a St. Louis grocery bench, a cleaner compares baby supplies with your small food purchase.",0,needs_art_catalog_mapping
TOWN-40-C,TOWN-40,C,Town conversations,Shared,St. Louis,compatible_narrative,false,TOWN-40-C-SCENE,"Outside St. Louis’s Old Courthouse, a delivery worker with a stroller pauses beside your van.",0,needs_art_catalog_mapping
TOWN-41-A,TOWN-41,A,Town conversations,Shared,Toledo,compatible_narrative,true,TOWN-41-A-SCENE,"At a Toledo print shop’s public counter, a worker discusses tariff surcharges while you buy a postcard.",0,needs_art_catalog_mapping
TOWN-41-B,TOWN-41,B,Town conversations,Shared,Toledo,compatible_narrative,false,TOWN-41-B-SCENE,"At a Toledo diner, a cleaner recalls Ohio’s decision to use unclaimed funds for football.",0,needs_art_catalog_mapping
